url,image_url,name,category
https://www.diffordsguide.com/beer-wine-spirits/4859/glenfiddich-excellence-26-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db9821c300e.jpg,Glenfiddich Excellence 26 Year Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 43.1"
https://www.diffordsguide.com/beer-wine-spirits/4915/craigellachie-23-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db983916935.jpg,Craigellachie 23 Year Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46"
https://www.diffordsguide.com/beer-wine-spirits/5029/highland-park-odin-16-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db994526f64.jpg,Highland Park Odin 16 year old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 55.8"
https://www.diffordsguide.com/beer-wine-spirits/5225/clynelish-select-reserve-2015-release,https://cdn.diffords.com/contrib/bws/2017/10/59db9aeecf987.jpg,Clynelish Select Reserve 2015 release,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 56.1"
https://www.diffordsguide.com/beer-wine-spirits/5227/dailuaine-34-year-old-distilled-1980,https://cdn.diffords.com/contrib/bws/2017/10/59db9af553a31.jpg,Dailuaine 34 Year Old Distilled 1980,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 50.9"
https://www.diffordsguide.com/beer-wine-spirits/5228/caol-ila-17-year-old-distilled-1997,https://cdn.diffords.com/contrib/bws/2017/10/59db9af9a2899.jpg,Caol Ila 17 Year Old Distilled 1997,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 55.9"
https://www.diffordsguide.com/beer-wine-spirits/5229/brora-37-year-old-distilled-1977,https://cdn.diffords.com/contrib/bws/2017/10/59db9afbd34f3.jpg,Brora 37 Year Old Distilled 1977,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 50.4"
https://www.diffordsguide.com/beer-wine-spirits/5231/port-ellen-32-year-old-distilled-1983,https://cdn.diffords.com/contrib/bws/2017/10/59db9b003ca95.jpg,Port Ellen 32 Year Old Distilled 1983,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 53.9"
https://www.diffordsguide.com/beer-wine-spirits/5392/port-askaig-30-year-old-2015-release,https://cdn.diffords.com/contrib/bws/2017/10/59db9c0d2bbfd.jpg,Port Askaig 30 Year Old 2015 Release,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 45.8"
https://www.diffordsguide.com/beer-wine-spirits/5505/craigellachie-31-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db9cd79d179.jpg,Craigellachie 31 Year Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 52.2"
https://www.diffordsguide.com/beer-wine-spirits/5558/compass-box-enlightenment,https://cdn.diffords.com/contrib/bws/2017/10/59db9d550def7.jpg,Compass Box Enlightenment,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46"
https://www.diffordsguide.com/beer-wine-spirits/5678/brora-38-year-old-distilled-1977,https://cdn.diffords.com/contrib/bws/2017/10/59db9e654e469.jpg,Brora 38 Year Old (Distilled 1977),"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 48.6"
https://www.diffordsguide.com/beer-wine-spirits/5685/linkwood-37-year-old-distilled-1978,https://cdn.diffords.com/contrib/bws/2017/10/59db9e757e7e3.jpg,Linkwood 37 Year Old (Distilled 1978),"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 50.3"
